,A,B,G,cryst
888,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,CC1(C)CCCC(C)(C)N1[O],0
889,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
890,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],c1ccc(cc1)N=Nc1ccccc1,0
891,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,CCNc1cc2OC(=O)C=C(C)c2cc1C,0
892,Cc1cc(C)c(c(C)c1)C1=C2CN(C=C2)C2=[NH+]C(=C(C3=CC=C(N3)N3C=CC(=C3)C(=C3[NH+]=C1C=C3)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C=C2,CS(=O)(=O)[O-],CN(C)c1ccccc1,0
893,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],C[NH2+]C,0
894,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],NC(N)=[NH2+],0
895,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],[Cl-],0
896,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(C)(C)c1ccccc1,0
897,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CCCCCC#N,0
898,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCC#N,0
899,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N1C=CC=C1,0
900,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],[Xe],0
901,NC(N)=[NH2+],CC(C)c1ccc(cc1)S(=O)(=O)[O-],ClC(Cl)Cl,0
902,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC[NH+](CC)CC,0
903,CCC1=C2NC(=C1CC)c1[nH+]c(ccc1)C1=C(CC)C(=C(N1)C1=C(CC)C(=C(N1)c1[nH+]c(ccc1)C1=C(CC)C(=C2N1)CC)CC)CC,CS(=O)(=O)[O-],[Xe],0
904,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC1=CC(=O)Oc2c3CCCN4CCCc(cc12)c34,0
905,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],C1COCCOCCOCCOCCOCCO1,0
906,NC(N)=[NH2+],CC(C)(C)c1ccc(cc1)S(=O)(=O)[O-],c1ccccc1,0
907,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc2cc3ccccc3cc2c1,CCOC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
908,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2ccccc12,ICCCI,0
909,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],0
910,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CN(C)c1ccc(cc1)N(=O)=O,0
911,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CSC1=C1SC=CS1,0
912,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],ICCCI,0
913,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],N#CCCCCC#N,0
914,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],ClCCCl,0
915,[NH3+]C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc2cccc(C)c2c1,0
916,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Oc1ccccc1C=Nc1ccccc1,0
917,CNC(N)=[NH2+],O=S(=O)([O-])c1ccc(Oc2ccc(cc2)S(=O)(=O)[O-])cc1,c1cnccn1,0
918,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(c1ccccc1)(c1ccccc1)c1ccccc1,0
919,CCC1=C2NC(=C1CC)c1[nH+]c(ccc1)C1=C(CC)C(=C(N1)c1cccc(n1)C1=CC=C(N1)c1[nH+]c2ccc1)CC,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],N#Cc1cccc2ccccc12,0
920,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2cc3cccc(c3cc12)S(=O)(=O)[O-],CC[NH+](CC)CC,0
921,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CCOC(C)=O,0
922,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1ccc(cc1)c1ccc2cc3ccccc3cc2c1,O=S(=O)([O-])c1ccc(cc1)C(c1ccc(cc1)S(=O)(=O)[O-])(c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0
923,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCC#N,0
924,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Oc1ccccc1N=Cc1ccccc1,0
925,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C,0
926,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=S(=O)([O-])CCS(=O)(=O)[O-],0
927,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],CS(O)(=O)=O,0
928,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC[NH+](CC)CC,0
929,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],[Xe],0
930,[NH3+]C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],OS(=O)(=O)[O-],0
931,NC(N)=[NH2+],Cc1cccc(c1)S(=O)(=O)[O-],N#CCCCCC#N,0
932,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COc1ccc(C=CC)cc1,0
933,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CS(O)(=O)=O,0
934,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],S1C=CC=C1,0
935,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2ccccc12,c1cnccn1,0
936,C[n+]1ccc(N)cc1,Cc1ccc(cc1)S(=O)(=O)[O-],NC(N)=[NH2+],0
937,CCC1=C(C)C2=CC3=[NH+]C(=CC4=C(CC)C(=C(N4)C4=C(C)C(=C(N4)C=C4[NH+]=C(C=C1N2)C(=C4C)CC)C)CC)C(=C3C)C,Cc1ccc(cc1)S(=O)(=O)[O-],Cc1ccc2cccc(C)c2c1,0
938,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COc1ccc(C=CC)cc1,0
939,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,CC1=CC(=C(Nc2ccccc2N(=O)=O)S1)C#N,0
940,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,0
941,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,CCCCCCCC#N,0
942,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],O=C=O,0
943,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,O=C=O,0
944,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Ic1cccc2ccccc12,0
945,Nc1[nH+]c(N)nc(N)n1,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CN1C=CN=C1C,0
946,NC(N)=[NH2+],Cc1cccc(c1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
947,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],S1C=CC2=C1C=CS2,0
948,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCCCCCCO,0
949,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,Clc1ccc(Cl)c(Cl)c1,0
950,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CC21,0
951,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2ccccc12,CCCCCC#N,0
952,[NH3+]C(C)(C)C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cccc(C)c1N,0
953,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,CC(C)C1CCC(C)CC1OC(C)=O,0
954,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],COC1CC(C)(C)N([O])C(C)(C)C1,0
955,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Clc1ccccc1Cl,0
956,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,COc1cc(C=CC)ccc1O,0
957,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cccc2cccc(C)c12,0
958,NC(N)=[NH2+],Cc1ccc(cc1)S(=O)(=O)[O-],CC1(C)CCCC(C)(C)N1[O],0
959,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],c1ccc2ccccc2c1,0
960,CC[N+](CC)(CC)CC,FC(F)(F)c1cc2COc3cccc(OCc4cc(NC(=S)Nc5cc(COc6cccc(OCc7cc(NC(=S)Nc(c2)c1)cc(c7)C(F)(F)F)c6)cc(c5)C(F)(F)F)cc(c4)C(F)(F)F)c3,[Cl-],0
961,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CCCOc1c2Cc3cccc(Cc4cccc(Cc5cc(CNC(=O)Nc6ccccc6)cc(Cc1ccc2)c5O)c4OCCC)c3O,0
962,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],O=N(=O)c1cccc2ccccc12,0
963,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CS(C)=O,0
964,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)S(=O)(=O)[O-],Oc1ccc(cc1)c1ccc(O)cc1,0
965,[NH3+]C(c1ccccc1)(c1ccccc1)c1ccccc1,O=S(=O)([O-])c1cccc2cc3cccc(c3cc12)S(=O)(=O)[O-],NC(N)=[NH2+],0
966,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],CS(O)(=O)=O,0
967,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(c2ccccc12)c1ccc(c2ccccc12)S(=O)(=O)[O-],S1C=CC2=C1C=CS2,0
968,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],ClCCCl,0
969,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Brc1ccc(Br)cc1,0
970,[NH3+]CCC,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCNc1cc2OC(=O)C=C(C)c2cc1C,0
971,[NH3+]C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],COCCO,0
972,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cccc2cccc(C)c12,0
973,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],CCCCCCCC#N,0
974,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],N1C=CC=C1,0
975,[NH3+]C(C)C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],c1ccc(cc1)C=Cc1ccccc1,0
976,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],C[NH2+]C,0
977,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],Cc1ccc2ccc(C)cc2c1,0
978,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CS(C)=O,0
979,[NH3+]C,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCOC(C)=O,0
980,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],Cc1ccc2ccc(C)cc2c1,0
981,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],O=C=O,0
982,[NH3+]C1CCCCC1[NH3+],CCOS(=O)(=O)[O-],Oc1ccc(cc1)c1ccc(O)cc1,0
983,N1C2=CC=C1C(=C1C=CC(=N1)C(=C1[NH+]=C(C=C1)C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=NC(=C2c2ccccc2)C=C3)C=C1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,CS(=O)(=O)[O-],CC1=CC(=C(Nc2ccccc2N(=O)=O)S1)C#N,0
984,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(c2ccccc12)c1ccc(c2ccccc12)S(=O)(=O)[O-],O=S(=O)([O-])c1ccc(cc1)C(c1ccc(cc1)S(=O)(=O)[O-])(c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],0
985,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(C)=O,0
986,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],[NH3+]c1ccc(cc1)N=Nc1ccccc1,0
987,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],NC(N)=[NH2+],0
988,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,Nc1ccccc1,0
989,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],CC(C)C1CCC(C)CC1OC(C)=O,0
990,CCC1=C(C)C2=C3C=C(C4=[NH+]C(=CC5=C(CC)C(=C(N5)C5=CC(=C6[NH+]=C(C=C1N2)C(=C6C)CC)c1ccccc51)C)C(=C4C)CC)c1ccccc31,COS(=O)(=O)[O-],Clc1ccc(Cl)c(Cl)c1,0
991,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],CCOC(C)=O,0
992,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CC(=O)C1=Cc2cc3CCCN4CCCc(c2OC1=O)c34,0
993,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],Ic1cccc2ccccc12,0
994,NC(N)=[NH2+],Cc1cccc(c1)S(=O)(=O)[O-],NC(N)=[NH2+],0
995,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],S1C=CC=C1C1=CC=CS1,0
996,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],COCCO,0
997,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],COc1ccc(C=CC)cc1OC,0
998,NC(N)=[NH2+],CC(C)(C)c1ccc(cc1)S(=O)(=O)[O-],CC(C)(C)c1ccc(cc1)C(C)(C)C,0
999,NC(N)=[NH2+],Cc1cc(C)c(c(C)c1S(=O)(=O)[O-])S(=O)(=O)[O-],C[NH2+]C,0
1000,Nc1ccc(cc1)N=[NH+]c1ccccc1,O=S(=O)([O-])c1ccccc1,[NH3+]c1ccc(cc1)N=Nc1ccccc1,1
1001,NC(N)=[NH2+],O=S(=O)([O-])CCCCS(=O)(=O)[O-],S1C=CC2=C1C=CS2,1
1002,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],S1C=CC2=C1C=CS2,1
1003,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],S1C=CC2=C1C=CS2,1
1004,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],S1C=CC=C1C1=CC=CS1,1
1005,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],S1C=CC=C1C1=CC=CS1,1
1006,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CC=C1C1=CC=CS1,1
1007,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CC=C1C1=CC=CS1,1
1008,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)c1ccccc1,1
1009,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)c1ccccc1,1
1010,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)c1ccccc1,1
1011,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],S1C=CC=C1C=CC1=CC=CS1,1
1012,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],S1C=CC=C1C=CC1=CC=CS1,1
1013,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],S1C=CC=C1C=CC1=CC=CS1,1
1014,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CC=C1C=CC1=CC=CS1,1
1015,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)N=Nc1ccccc1,1
1016,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)N=Nc1ccccc1,1
1017,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)N=Nc1ccccc1,1
1018,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc(cc1)N=Nc1ccccc1,1
1019,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc(cc1)N=Nc1ccccc1,1
1020,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc(cc1)N=Nc1ccccc1,1
1021,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],c1ccc(cc1)C=Cc1ccccc1,1
1022,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc(cc1)C=Cc1ccccc1,1
1023,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,c1ccc(cc1)C=Cc1ccccc1,1
1024,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,1
1025,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,1
1026,NC(N)=[NH2+],O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],C(Cc1ccccc1)c1ccccc1,1
1027,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(CCc2ccc(cc2)S(=O)(=O)[O-])cc1,C(Cc1ccccc1)c1ccccc1,1
1028,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,C(Cc1ccccc1)c1ccccc1,1
1029,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,C(Cc1ccccc1)c1ccccc1,1
1030,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(C=Cc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CSC1=C1SC=CS1,1
1031,NC(N)=[NH2+],O=S(=O)([O-])c1ccc(OCCCCOc2ccc(cc2)S(=O)(=O)[O-])cc1,S1C=CC=C1C1=CC=C(S1)C1=CC=CS1,1
1032,C[NH2+]C,CNC1=NN2=C(C)C=N3N=C(S[Cu]23S1)Nc1ccc(cc1)S(=O)(=O)[O-],CS(C)=O,1
1033,CCC1=C2NC(=C1CC)c1[nH+]c(ccc1)C1=C(CC)C(=C(N1)c1cccc(n1)C1=CC=C(N1)c1[nH+]c2ccc1)CC,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],ClC(Cl)Cl,1
1034,Nc1[nH+]c(N)nc(N)n1,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],CCCCCCCCCCCCO,1
1035,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(C)c1cccc(C(C)C)c1N,1
1036,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COC(=O)c1ccccc1O,1
1037,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(=C)C1CC=C(C)C(=O)C1,1
1038,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],COc1cc(C=CC)ccc1O,1
1039,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],CC(C)C1CCC(C)CC1OC(C)=O,1
1040,NC(N)=[NH2+],O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],Cc1cccc(C)c1N,1
1041,[NH3+]c1ccc(cc1)C(c1ccc([NH3+])cc1)(c1ccc([NH3+])cc1)c1ccc([NH3+])cc1,CS(C)=O,O=S(=O)([O-])c1ccc(cc1)C(c1ccc(cc1)S(=O)(=O)[O-])(c1ccc(cc1)S(=O)(=O)[O-])c1ccc(cc1)S(=O)(=O)[O-],1
1042,NC(N)=[NH2+],Cc1c(C)c(c(C)c(c1C)S(=O)(=O)[O-])S(=O)(=O)[O-],Cc1cc(C)c(C)c(C)c1,1
1043,[NH3+]CCC,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1044,[NH3+]C(C)C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1045,[NH3+]C(C)(C)C,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1046,N1C=[NH+]C=C1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1047,N1[NH+]=CC=C1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1048,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1049,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1050,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1051,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1052,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1053,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1054,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1055,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1056,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1057,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1058,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1059,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1060,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1061,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1062,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1063,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1064,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
1065,[nH+]1ccccc1,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-],NC(N)=[NH2+],1
